time,index_x,index_y,index_z
0.0,-13.881224736738442,9.358128275332888,15.156694019945292
0.004166666666666667,-13.854039053477578,9.394710362698756,15.293822851226153
0.008333333333333333,-13.798945391922121,9.48207840031504,15.50361566685045
0.0125,-13.651067490522056,9.676751285113703,15.863718811030957
0.016666666666666666,-13.561087456131933,9.877197155716988,16.196238406654274
0.020833333333333332,-13.45638477729241,10.052806336597563,16.46764915762006
0.025,-13.292519245387261,10.347724967330507,16.846712566626472
0.029166666666666667,-13.206485411019514,10.472489387863938,16.991552716950174
0.03333333333333333,-13.007558541026413,10.737646607350236,17.26356307989719
0.0375,-12.694554260735764,11.099718004523456,17.689519942192412
0.041666666666666664,-12.397358609645682,11.365247110905347,17.924774333166972
0.04583333333333333,-12.152536089655865,11.541518134002366,18.11041243720855
0.05,-11.817794615071076,11.705382508098339,18.174211269631776
0.05416666666666667,-11.523106076202499,11.838378139549278,18.312121491091325
0.058333333333333334,-11.222672284009374,11.947089006020958,18.39547492572633
0.0625,-10.653327381141423,12.378017200153286,19.026175018821785
0.06666666666666667,-10.21273481671583,12.645615364733011,19.404613755960618
0.07083333333333333,-9.532694316547207,13.09083231448638,20.199559652311187
0.075,-8.607914215188408,13.812380608376548,21.42093836956592
0.07916666666666666,-7.585576308001912,14.581661340783393,22.79439562380109
0.08333333333333333,-6.700521533693667,15.167921203245369,23.882249049110754
0.0875,-5.140494423672564,16.468260006092223,26.26281683839186
0.09166666666666666,-2.7090961746724034,18.503910356172838,30.03239558302364
0.09583333333333334,1.2116121868621121,21.5275008241166,35.920663584725894
0.1,-0.8179155567569936,19.73477823452899,32.45601826194129
0.10416666666666667,7.312633828180822,25.402177345473884,44.53363680629529
0.10833333333333334,7.34058813870498,25.402252125079215,44.407415451891836
0.1125,46.80287476042483,-134.29448662000078,39.230178242323035
0.11666666666666667,7.75743324932526,25.623213456552353,44.72474860018987
0.12083333333333333,-10.165827066180228,6.98168882610886,13.184225132552413
0.125,-10.099690580525643,6.980049713246208,13.212361097653236
0.12916666666666668,-10.054009391065662,6.992769472498481,13.196237210935323
0.13333333333333333,-10.008677285044879,7.0208737126268925,13.176789184054016
0.1375,-9.974059780186263,7.064890955272621,13.11544659700838
0.14166666666666666,-9.991195930693685,7.135947307392142,13.0858391969468
0.14583333333333334,-9.962012214803831,7.199528953129702,12.971034866054488
0.15,-9.949739522715571,7.272887172592437,12.875327270111384
0.15416666666666667,-9.951680800542519,7.346474236757647,12.821976035943543
0.15833333333333333,-9.937280252618159,7.4285301176384735,12.806850013908083
0.1625,-10.164129880515649,7.433955248711801,13.011008041181064
0.16666666666666666,-10.284718914432833,7.183521363473455,12.574929173731697
0.17083333333333334,-10.265558135017038,7.230503330582659,12.564618653479592
0.175,-10.115063272508465,7.54233134726492,12.929875065190672
0.17916666666666667,-10.114927013408362,7.568112407846762,12.914735438938663
0.18333333333333332,-10.23002621488817,7.304065146528844,12.469607636616367
0.1875,-10.23461021901469,7.297624129026368,12.422417741221047
0.19166666666666668,-10.203822493665704,7.326923133977845,12.389680252255253
0.19583333333333333,-10.23741175807843,7.338998464177102,12.418559137301223
0.2,-10.120773017868888,7.613108058161561,12.765762950697535
0.20416666666666666,-10.226971791845983,7.33386418580648,12.331477912760597
0.20833333333333334,-10.22849594536071,7.336587119775903,12.29540125243743
0.2125,-10.243166164855669,7.334877116344417,12.264894366758902
0.21666666666666667,-10.261704791591168,7.337412517681389,12.241206526696274
0.22083333333333333,-10.275230006688108,7.339653281571902,12.221355557999189
0.225,-10.279883737875029,7.360911799540123,12.213847743456718
0.22916666666666666,-10.156099521508981,7.627064336336673,12.571436533944414
0.23333333333333334,-10.288622334043524,7.352270005757658,12.23344841172407
0.2375,-10.292897483079237,7.358952323429795,12.234915825573523
0.24166666666666667,-10.289267613104538,7.352300285741255,12.242632777333299
0.24583333333333332,-10.286493030077985,7.338311513083614,12.251366251503903
0.25,-10.280111410058502,7.317123072963166,12.248707500020288
0.25416666666666665,-10.300849033275092,7.290033522742454,12.275229446876153
0.25833333333333336,-10.30683699871864,7.27667211422343,12.295666319869568
0.2625,-10.278598553328845,7.255338644414588,12.270319695832839
0.26666666666666666,-10.331406744350812,7.2230029450849775,12.290953290421925
0.2708333333333333,-10.336340168595296,7.218108614418259,12.288941684400399
0.275,-10.359542101637029,7.196019184665238,12.316785690374225
0.2791666666666667,-10.217695221231736,7.450177187539249,12.663996455367311
0.2833333333333333,7.83327827163626,25.204986406877303,43.98411031338326
0.2875,-10.041441599967467,7.416210129720993,12.380989086040913
0.2916666666666667,-10.07118891625013,7.376638410807621,12.355192686181184
0.29583333333333334,-10.087589381760772,7.34523553762793,12.340124183439812
0.3,-10.114833659205047,7.312383275679502,12.32077086273459
0.30416666666666664,-10.266924520609273,7.27526739552763,12.44139877531449
0.30833333333333335,-10.234381501308839,7.255251176136394,12.300583451932788
0.3125,-10.273839915059916,7.222640209318916,12.230555967610051
0.31666666666666665,-10.32415872399751,7.187464022273518,12.143598158265391
0.32083333333333336,-10.422459349719976,7.185837530975885,12.178151336124316
0.325,-10.559416681259613,7.178265325103296,12.209887189406778
0.32916666666666666,3.702368188153123,22.549719508068947,37.82373289720256
0.3333333333333333,-3.9248340784737152,16.43313689806156,26.011094966105052
0.3375,-7.105279407136322,13.116474136153073,20.65789444297086
0.3416666666666667,-8.42385645972518,11.66304991095652,18.43999578587455
0.3458333333333333,-9.377484595833572,10.614942177629903,16.861454858185773
0.35,-10.03859285823889,9.975222380732731,15.843033313923954
0.3541666666666667,-10.503179957318284,9.685233761568067,15.372917360324934
0.35833333333333334,-11.017284246983948,9.518743571054229,14.911408093340121
0.3625,-11.430987631415658,9.45756018231155,14.715432856791317
0.36666666666666664,-11.817345741201109,9.507045510763184,14.61982872472219
0.37083333333333335,-12.244073822085042,9.59498820585883,14.484713461947905
0.375,-12.617068035207275,9.737178669552222,14.469141699548452
0.37916666666666665,-13.028493104538171,9.83758281744722,14.371557856210572
0.38333333333333336,-13.240364775228361,10.37845265589973,14.688444802061184
0.3875,-13.515088464149446,10.559799783030101,14.884891834147979
0.39166666666666666,-13.596439465178257,10.75415705951204,14.910010941232535
0.3958333333333333,-13.416357209618422,10.999974084601572,15.397917974857641
0.4,-13.255320018461173,11.045464540834525,15.74841599284305
0.4041666666666667,-13.087075278482274,11.270275773702181,16.28760451307034
0.4083333333333333,-12.995519204862589,11.388517059117689,16.529965791286436
0.4125,-12.917875911155217,11.616037325224562,16.880475051187297
0.4166666666666667,-12.85844013912708,11.714850922423693,17.073206899576043
0.42083333333333334,-12.822504313529677,11.777402797458354,17.231903337434666
0.425,-12.863939426145777,11.711203308739936,17.176104303681363
0.42916666666666664,-12.918401332463933,11.63970713027578,17.15502757128953
0.43333333333333335,-12.998238349895448,11.495036069006332,16.980815528590966
0.4375,-13.071444823243954,11.360279336761373,16.85263766307459
0.44166666666666665,-13.149865611488785,11.194476132322713,16.690699732925587
0.44583333333333336,-13.244886591298428,11.002964619454534,16.508567498759355
0.45,-13.34170405910881,10.805533936225055,16.34122916296902
0.45416666666666666,-13.414203985974943,10.614738004732331,16.169098462980614
0.4583333333333333,-13.477063496490644,10.429131833936118,16.01173543081307
0.4625,-13.531349734269174,10.25106932360403,15.875926699357514
0.4666666666666667,-13.554248238271157,10.084843809292526,15.819130510665353
0.4708333333333333,-13.596311848226012,9.984125948512522,15.768760500423312
0.475,-13.610322280152676,9.861844913736427,15.709103013728289
0.4791666666666667,-13.605608971581887,9.764504080045324,15.69861390866869
0.48333333333333334,-13.597777067598027,9.655543343651527,15.7082922537124
0.4875,-13.604937653807163,9.611011024240657,15.715475991649079
0.49166666666666664,-13.531206032911992,9.654230263554787,15.874638221318683
0.49583333333333335,-13.515184928444718,9.60821222043808,15.87858778497013
0.5,-13.470978303186829,9.562890364144497,15.907460908089853
0.5041666666666667,-13.472467177858494,9.464516647093237,15.774185210596222
0.5083333333333333,-13.428946312778578,9.51360959790949,15.839368234935527
0.5125,-13.38800167524997,9.483199645066136,15.841637414099075
0.5166666666666667,-13.393022262683001,9.49860704525334,15.718311919060618
0.5208333333333334,-13.381000068953512,9.400506217601109,15.644909416907048
0.525,-13.294667924423564,9.380423966574721,15.569472836610046
0.5291666666666667,-13.165370028317643,9.299392517783222,15.382756385006793
0.5333333333333333,-12.959668034718472,9.283869746915016,15.29878844496342
0.5375,-12.742979005505862,9.236935953320973,15.248733938110021
0.5416666666666666,-12.499568289451453,9.17909986823426,15.175353869213332
0.5458333333333333,-12.2095090160796,9.160524345611627,15.14819487743592
0.55,-11.913866955100595,9.171412795377812,15.210549330932785
0.5541666666666667,-11.530196752203562,9.240280540813332,15.356772951479385
0.5583333333333333,-11.161461877199667,9.32114799974827,15.566683443139674
0.5625,-10.773430464694428,9.477006358319755,15.897600026697909
0.5666666666666667,-10.324417770529273,9.749914819991712,16.457926212265043
0.5708333333333333,-9.93819969048251,9.992254704472693,16.951029754175437
0.575,-9.704495469867545,9.96642636046893,16.98191450470732
0.5791666666666667,-9.430246491560197,10.105788955535044,17.26929719782344
0.5833333333333334,-9.189361917105174,10.213125338372134,17.49555141854311
0.5875,-8.625290494821783,10.883782483543529,18.518425072522632
0.5916666666666667,-8.202307678320103,11.314679521865251,19.171370016870558
0.5958333333333333,-7.862390902699346,11.630785739868536,19.627723200437593
0.6,-7.309168070566734,12.306638758701341,20.64560875872103
0.6041666666666666,-7.083443105546017,12.476324014185744,20.87330722642404
0.6083333333333333,-6.4066311042338455,13.31181196196451,22.071223794286873
0.6125,-5.932955794648613,13.844371382682208,22.815876837200584
0.6166666666666667,-4.698685891877041,15.295179946044497,24.94580978153378
0.6208333333333333,-2.225946415381557,17.91875209178638,29.128224018428433
0.625,0.6900170714124414,20.534041637590793,33.62195025301537
0.6291666666666667,6.274566647351797,24.695102635573903,42.10994719056592
0.6333333333333333,-10.063600870842532,7.083393500511228,12.827358967769243
0.6375,-10.034324166621474,7.124554557219472,12.834750686101515
0.6416666666666667,-10.06396371917603,7.1278966149951,12.86654331565893
0.6458333333333334,-10.030616547645565,7.141613893813007,12.836859391111211
0.65,-10.023866051011428,7.1686264139777585,12.84416865481868
0.6541666666666667,-10.008217220495528,7.189728845542229,12.863396680635148
0.6583333333333333,-10.01622078104294,7.187383773455599,12.852330397277576
0.6625,-10.002217752143306,7.213654020777195,12.86954189679264
0.6666666666666666,-9.944717308999998,7.222159518516623,12.800466247080834
0.6708333333333333,-9.989274759149893,7.205564826913561,12.814072892248141
0.675,-9.992152431643625,7.204177277969411,12.810060043737728
0.6791666666666667,-9.984563727815793,7.1956576727204755,12.820089295373677
0.6833333333333333,-9.954053542385342,7.182176856263714,12.788410525032496
0.6875,-9.964087593638045,7.147024480978409,12.776178761183886
0.6916666666666667,-9.97327865446817,7.110687924780576,12.765055102290347
0.6958333333333333,-10.008058514377836,7.084389152812447,12.79228526872938
0.7,-9.985038351526267,7.078363326862604,12.750583551350744
0.7041666666666667,-10.16728250402982,7.016238101658084,12.871515427935954
0.7083333333333334,-10.091072952567018,7.044476754087844,12.80262224340337
0.7125,-10.11297041878635,7.026956145779057,12.72841461640192
0.7166666666666667,6.092599375601267,24.294706751154113,41.64298887416126
0.7208333333333333,2.5516583473428796,21.872919854554354,36.421513682013966
0.725,-2.3092640709855914,17.86990254724791,28.891080965735995
0.7291666666666666,-4.43749856789028,15.882395859350934,25.51766158067969
0.7333333333333333,-6.246906084733368,14.065065767330031,22.57053332104358
0.7375,-8.002818537715719,12.137547799530275,19.578013922037865
0.7416666666666667,-8.646871347899157,11.6320560802805,18.787366157457413
0.7458333333333333,-9.655104045056593,10.562731539117102,17.12366866432979
0.75,-10.26112229958257,10.324299419258885,16.619055547164464
0.7541666666666667,-10.802165220848657,10.09670024793649,16.06970379879929
